trans_date_trans_time,cc_num,category,amt,merchant,is_fraud,year,month,day
2019-03-16 07:37:57,567868110212,grocery_net,29.7,"fraud_Ferry, Reichel and DuBuque",0,2019,3,16
2019-03-16 11:13:41,567868110212,misc_net,38.47,"fraud_Moore, Dibbert and Koepp",0,2019,3,16
2019-03-16 16:39:35,567868110212,food_dining,30.84,"fraud_Graham, Hegmann and Hammes",0,2019,3,16
2019-03-16 19:23:45,567868110212,entertainment,30.32,fraud_Kling-Ernser,0,2019,3,16
2019-03-16 20:31:50,567868110212,personal_care,49.73,fraud_Crooks and Sons,0,2019,3,16
2019-03-16 21:01:55,567868110212,personal_care,2.91,fraud_Rolfson-Kunde,0,2019,3,16
2019-03-16 23:27:14,567868110212,shopping_net,1.31,"fraud_Romaguera, Cruickshank and Greenholt",0,2019,3,16
2019-03-17 02:37:02,567868110212,gas_transport,74.53,fraud_Sporer Inc,0,2019,3,17
2019-03-17 13:38:41,567868110212,shopping_pos,47.44,fraud_Pouros-Conroy,0,2019,3,17
2019-03-17 20:34:14,567868110212,food_dining,171.86,"fraud_Lakin, Ferry and Beatty",0,2019,3,17
2019-03-17 22:24:02,567868110212,shopping_pos,256.1,fraud_Pouros-Conroy,0,2019,3,17
2019-03-18 18:38:06,567868110212,kids_pets,77.71,fraud_Brown Inc,0,2019,3,18
2019-03-18 19:04:52,567868110212,food_dining,36.91,fraud_Kilback Group,0,2019,3,18
2019-03-19 01:00:29,567868110212,misc_pos,8.39,fraud_Roberts-Beahan,0,2019,3,19
2019-03-19 10:12:55,567868110212,misc_pos,57.82,"fraud_Nienow, Ankunding and Collier",0,2019,3,19
2019-03-19 12:42:40,567868110212,food_dining,58.12,"fraud_Lakin, Ferry and Beatty",0,2019,3,19
2019-03-20 09:45:51,567868110212,grocery_pos,193.72,fraud_Rutherford-Mertz,0,2019,3,20
2019-03-20 22:26:19,567868110212,shopping_pos,3.96,fraud_Hickle Group,0,2019,3,20
2019-03-21 15:08:52,567868110212,health_fitness,68.28,fraud_Reilly and Sons,0,2019,3,21
2019-03-21 19:13:56,567868110212,home,90.79,fraud_Connelly-Carter,0,2019,3,21
2019-03-21 20:13:12,567868110212,travel,6.28,fraud_Kessler Group,0,2019,3,21
2019-03-22 01:15:16,567868110212,misc_pos,47.27,fraud_Reynolds-Schinner,0,2019,3,22
2019-03-22 19:00:15,567868110212,home,91.27,"fraud_McDermott, Osinski and Morar",0,2019,3,22
2019-03-22 20:18:38,567868110212,entertainment,103.33,fraud_Goldner-Lemke,0,2019,3,22
2019-03-23 12:09:31,567868110212,health_fitness,235.34,fraud_Dietrich-Fadel,0,2019,3,23
2019-03-23 17:57:02,567868110212,shopping_pos,658.54,fraud_Macejkovic-Lesch,0,2019,3,23
2019-03-23 20:19:00,567868110212,shopping_net,6.96,fraud_Jast Ltd,0,2019,3,23
2019-03-23 20:54:22,567868110212,home,63.67,"fraud_Denesik, Powlowski and Pouros",0,2019,3,23
2019-03-23 21:32:40,567868110212,health_fitness,170.68,"fraud_Turcotte, Batz and Buckridge",0,2019,3,23
2019-03-23 23:11:34,567868110212,health_fitness,15.43,fraud_Greenholt Ltd,0,2019,3,23
2019-03-24 00:32:01,567868110212,grocery_pos,177.86,fraud_Bauch-Raynor,0,2019,3,24
2019-03-24 00:37:52,567868110212,misc_pos,6.04,fraud_Williamson LLC,0,2019,3,24
2019-03-24 19:17:50,567868110212,kids_pets,129.95,fraud_Goyette-Gerhold,0,2019,3,24
2019-03-24 21:17:44,567868110212,personal_care,5.24,"fraud_Kihn, Brakus and Goyette",0,2019,3,24
2019-03-25 02:40:11,567868110212,misc_pos,11.78,fraud_Bruen-Yost,0,2019,3,25
2019-03-25 03:52:36,567868110212,grocery_net,34.66,fraud_Dach-Borer,0,2019,3,25
2019-03-25 13:53:03,567868110212,personal_care,28.16,"fraud_Kihn, Brakus and Goyette",0,2019,3,25
2019-03-25 17:07:08,567868110212,personal_care,39.39,fraud_Morissette-Schaefer,0,2019,3,25
2019-03-25 17:45:20,567868110212,kids_pets,4.72,fraud_Bernier and Sons,0,2019,3,25
2019-03-25 19:49:41,567868110212,shopping_net,64.02,fraud_Fisher Inc,0,2019,3,25
2019-03-25 20:11:56,567868110212,personal_care,17.27,fraud_Watsica LLC,0,2019,3,25
2019-03-25 23:02:33,567868110212,home,17.15,fraud_Pollich LLC,0,2019,3,25
2019-03-25 23:11:22,567868110212,kids_pets,3.15,fraud_Lubowitz-Walter,0,2019,3,25
2019-03-25 23:17:05,567868110212,shopping_net,31.65,fraud_Fisher-Schowalter,0,2019,3,25
2019-03-26 00:18:26,567868110212,grocery_pos,204.65,fraud_Doyle Ltd,0,2019,3,26
2019-03-26 11:57:15,567868110212,misc_net,26.14,"fraud_Lehner, Mosciski and King",0,2019,3,26
2019-03-26 13:27:00,567868110212,shopping_net,138.64,fraud_Kerluke-Abshire,0,2019,3,26
2019-03-26 14:08:04,567868110212,travel,7.28,fraud_Romaguera and Sons,0,2019,3,26
2019-03-27 09:45:11,567868110212,misc_pos,29.95,"fraud_Monahan, Bogisich and Ledner",0,2019,3,27
2019-03-27 13:56:46,567868110212,entertainment,48.72,fraud_Stark-Batz,0,2019,3,27
2019-03-28 06:00:03,567868110212,misc_net,169.07,fraud_Bednar Group,0,2019,3,28
2019-03-28 13:07:12,567868110212,shopping_net,786.39,"fraud_Reichert, Huels and Hoppe",0,2019,3,28
2019-03-28 19:08:10,567868110212,food_dining,48.06,fraud_Volkman PLC,0,2019,3,28
2019-03-28 20:51:35,567868110212,shopping_net,3.36,"fraud_Kuhic, Bins and Pfeffer",0,2019,3,28
2019-03-28 21:27:20,567868110212,shopping_pos,12.63,fraud_Beier-Hyatt,0,2019,3,28
2019-03-29 00:42:25,567868110212,grocery_pos,182.87,fraud_Heidenreich PLC,0,2019,3,29
2019-03-29 05:39:54,567868110212,grocery_net,46.22,fraud_Hintz-Bruen,0,2019,3,29
2019-03-29 10:21:59,567868110212,grocery_pos,217.69,fraud_Deckow-O'Conner,0,2019,3,29
2019-03-29 10:42:24,567868110212,grocery_pos,176.22,"fraud_Osinski, Ledner and Leuschke",0,2019,3,29
2019-03-29 11:19:46,567868110212,grocery_net,40.18,fraud_Heller-Abshire,0,2019,3,29
2019-03-29 14:29:40,567868110212,kids_pets,28.99,"fraud_Weber, Thiel and Hammes",0,2019,3,29
2019-03-29 14:54:04,567868110212,shopping_pos,377.99,fraud_Turner and Sons,0,2019,3,29
2019-03-29 23:04:25,567868110212,shopping_net,14.27,fraud_Rempel Inc,0,2019,3,29
2019-03-30 11:07:14,567868110212,misc_pos,52.15,"fraud_Wintheiser, Dietrich and Schimmel",0,2019,3,30
2019-03-30 20:12:01,567868110212,shopping_net,479.42,"fraud_Ruecker, Beer and Collier",0,2019,3,30
2019-03-31 03:25:17,567868110212,grocery_net,71.73,"fraud_Swift, Bradtke and Marquardt",0,2019,3,31
2019-03-31 14:19:39,567868110212,entertainment,19.49,fraud_Johns-Hoeger,0,2019,3,31
2019-03-31 15:01:39,567868110212,food_dining,5.76,fraud_Daugherty-Thompson,0,2019,3,31
2019-03-31 17:27:40,567868110212,misc_pos,26.46,fraud_Flatley Group,0,2019,3,31
2019-03-31 21:09:20,567868110212,food_dining,40.91,"fraud_Feil, Hilpert and Koss",0,2019,3,31
2019-03-31 22:28:25,567868110212,shopping_net,6.6,fraud_Terry-Huel,0,2019,3,31
2019-03-31 23:17:34,567868110212,personal_care,64.76,fraud_Bins-Howell,0,2019,3,31
2019-04-01 02:06:40,567868110212,grocery_net,46.23,"fraud_Harris, Gusikowski and Heaney",0,2019,4,1
2019-04-01 03:20:59,567868110212,grocery_pos,216.83,fraud_Kiehn Inc,0,2019,4,1
2019-04-01 04:10:12,567868110212,grocery_net,48.09,fraud_Trantow PLC,0,2019,4,1
2019-04-01 07:55:43,567868110212,misc_net,8.24,fraud_Kris-Weimann,0,2019,4,1
2019-04-01 11:31:00,567868110212,gas_transport,77.98,fraud_Erdman-Kertzmann,0,2019,4,1
2019-04-01 13:26:09,567868110212,home,15.0,fraud_Medhurst Inc,0,2019,4,1
2019-04-01 15:25:07,567868110212,home,101.32,fraud_Renner Ltd,0,2019,4,1
2019-04-01 15:32:26,567868110212,shopping_pos,1.66,"fraud_Quitzon, Green and Bashirian",0,2019,4,1
2019-04-01 18:22:55,567868110212,personal_care,70.25,"fraud_Berge, Kautzer and Harris",0,2019,4,1
2019-04-01 19:42:48,567868110212,shopping_net,2.35,"fraud_Little, Gutmann and Lynch",0,2019,4,1
2019-04-01 19:57:49,567868110212,personal_care,1.8,fraud_Auer LLC,0,2019,4,1
2019-04-01 21:40:42,567868110212,health_fitness,33.67,fraud_Cormier LLC,0,2019,4,1
2019-04-01 23:48:17,567868110212,kids_pets,23.67,fraud_Waelchi-Wolf,0,2019,4,1
2019-04-04 01:19:09,567868110212,grocery_pos,213.6,fraud_Rau and Sons,0,2019,4,4
2019-04-04 03:15:12,567868110212,misc_pos,1.39,fraud_Dickinson-Rempel,0,2019,4,4
2019-04-04 19:55:44,567868110212,kids_pets,106.31,fraud_Swift PLC,0,2019,4,4
2019-04-04 20:03:02,567868110212,home,51.21,fraud_Wuckert-Goldner,0,2019,4,4
2019-04-05 00:48:45,567868110212,misc_net,42.55,fraud_Bednar Group,0,2019,4,5
2019-04-05 17:22:43,567868110212,kids_pets,7.2,fraud_Schaefer Ltd,0,2019,4,5
2019-04-05 17:57:34,567868110212,shopping_pos,1.83,"fraud_Watsica, Haag and Considine",0,2019,4,5
2019-04-05 19:50:05,567868110212,shopping_pos,72.98,fraud_Hermann and Sons,0,2019,4,5
2019-04-05 20:31:16,567868110212,food_dining,78.37,fraud_Bernhard-Lesch,0,2019,4,5
2019-04-05 21:11:26,567868110212,health_fitness,89.63,"fraud_Mueller, Gerhold and Mueller",0,2019,4,5
2019-04-05 21:20:17,567868110212,shopping_net,113.12,fraud_Heathcote LLC,0,2019,4,5
2019-04-06 02:49:15,567868110212,misc_net,84.45,"fraud_Moore, Dibbert and Koepp",0,2019,4,6
2019-04-06 03:59:30,567868110212,grocery_pos,196.49,"fraud_Goldner, Kovacek and Abbott",0,2019,4,6
2019-04-06 06:49:47,567868110212,misc_net,117.44,fraud_Corwin-Gorczany,0,2019,4,6
2019-04-06 09:59:34,567868110212,grocery_pos,190.35,fraud_Wolf Inc,0,2019,4,6
2019-04-06 13:31:07,567868110212,misc_pos,39.43,fraud_Maggio-Fahey,0,2019,4,6
2019-04-06 14:50:43,567868110212,home,7.6,fraud_Kutch-Ferry,0,2019,4,6
2019-04-06 15:10:42,567868110212,home,27.79,fraud_Streich Ltd,0,2019,4,6
2019-04-06 20:21:06,567868110212,health_fitness,27.4,"fraud_Hintz, Bauch and Smith",0,2019,4,6
2019-04-06 20:48:46,567868110212,shopping_net,102.78,fraud_Lemke-Gutmann,0,2019,4,6
2019-04-06 22:58:16,567868110212,home,38.37,"fraud_Kling, Howe and Schneider",0,2019,4,6
2019-04-07 10:43:32,567868110212,grocery_pos,238.28,"fraud_Huel, Hammes and Witting",0,2019,4,7
2019-04-07 16:01:45,567868110212,kids_pets,16.3,fraud_Barton LLC,0,2019,4,7
2019-04-07 16:12:14,567868110212,shopping_pos,2.03,"fraud_Baumbach, Strosin and Nicolas",0,2019,4,7
2019-04-07 19:55:36,567868110212,shopping_pos,159.87,fraud_Macejkovic-Lesch,0,2019,4,7
2019-04-07 20:15:15,567868110212,kids_pets,78.55,fraud_Bode-Schuster,0,2019,4,7
2019-04-07 22:40:22,567868110212,personal_care,14.02,fraud_Baumbach Ltd,0,2019,4,7
2019-04-07 22:49:02,567868110212,shopping_net,4.84,fraud_Gerlach Inc,0,2019,4,7
2019-04-07 23:54:11,567868110212,shopping_pos,1.12,fraud_Sawayn PLC,0,2019,4,7
2019-04-08 05:54:45,567868110212,grocery_pos,185.8,"fraud_Schoen, Kuphal and Nitzsche",0,2019,4,8
2019-04-08 12:47:00,567868110212,travel,3.88,fraud_Turner LLC,0,2019,4,8
2019-04-08 15:52:45,567868110212,kids_pets,78.89,fraud_Barton LLC,0,2019,4,8
2019-04-08 18:25:22,567868110212,kids_pets,188.79,fraud_Goyette-Gerhold,0,2019,4,8
2019-04-08 19:15:13,567868110212,kids_pets,142.18,fraud_Rau-Robel,0,2019,4,8
2019-04-08 20:51:16,567868110212,kids_pets,71.13,fraud_Nolan-Williamson,0,2019,4,8
2019-04-08 21:56:38,567868110212,shopping_net,77.73,"fraud_Towne, Greenholt and Koepp",0,2019,4,8
2019-04-08 22:14:46,567868110212,entertainment,63.98,fraud_Kilback and Sons,0,2019,4,8
2019-04-09 02:17:53,567868110212,grocery_pos,176.41,fraud_Kilback LLC,0,2019,4,9
2019-04-09 09:24:18,567868110212,misc_net,73.73,"fraud_Johnson, Runolfsdottir and Mayer",0,2019,4,9
2019-04-09 18:43:23,567868110212,food_dining,10.94,fraud_Weber and Sons,0,2019,4,9
2019-04-10 13:06:16,567868110212,shopping_pos,11.35,fraud_Mayert Group,0,2019,4,10
2019-04-10 20:47:54,567868110212,shopping_pos,208.77,"fraud_Swaniawski, Lowe and Robel",0,2019,4,10
2019-04-11 08:52:15,567868110212,grocery_pos,183.42,fraud_Bogisich Inc,0,2019,4,11
2019-04-11 12:25:25,567868110212,food_dining,43.78,fraud_Kihn-Schuster,0,2019,4,11
2019-04-11 20:49:07,567868110212,kids_pets,52.51,fraud_Goyette-Gerhold,0,2019,4,11
2019-04-11 22:57:58,567868110212,health_fitness,57.84,fraud_Kulas Group,0,2019,4,11
2019-04-11 23:27:07,567868110212,home,43.29,fraud_Berge-Ullrich,0,2019,4,11
2019-04-12 02:46:12,567868110212,misc_net,6.24,fraud_Flatley-Durgan,0,2019,4,12
2019-04-12 12:28:18,567868110212,shopping_net,87.85,fraud_Cormier LLC,0,2019,4,12
2019-04-12 18:56:44,567868110212,home,30.46,fraud_Lynch-Wisozk,0,2019,4,12
2019-04-13 02:23:13,567868110212,grocery_pos,199.16,fraud_Goodwin-Nitzsche,0,2019,4,13
2019-04-13 07:57:24,567868110212,grocery_net,73.38,"fraud_Morissette, Weber and Wiegand",0,2019,4,13
2019-04-13 16:12:52,567868110212,entertainment,31.08,fraud_Effertz LLC,0,2019,4,13
2019-04-13 17:27:38,567868110212,food_dining,60.38,fraud_Kihn-Schuster,0,2019,4,13
2019-04-13 19:55:27,567868110212,entertainment,68.85,fraud_Cummerata-Hilpert,0,2019,4,13
2019-04-13 21:36:32,567868110212,personal_care,206.01,"fraud_Medhurst, Cartwright and Ebert",0,2019,4,13
2019-04-13 23:40:40,567868110212,kids_pets,6.14,fraud_Beer-Jast,0,2019,4,13
2019-04-14 07:26:35,567868110212,misc_net,165.24,"fraud_Rodriguez, Yost and Jenkins",0,2019,4,14
2019-04-14 07:36:39,567868110212,grocery_net,43.2,fraud_Collier Inc,0,2019,4,14
2019-04-14 19:11:27,567868110212,personal_care,34.15,fraud_Gottlieb-Hansen,0,2019,4,14
2019-04-15 04:50:55,567868110212,grocery_pos,216.63,"fraud_Casper, Hand and Zulauf",0,2019,4,15
2019-04-15 05:28:41,567868110212,gas_transport,80.83,fraud_Cummings LLC,0,2019,4,15
2019-04-15 11:31:24,567868110212,misc_net,248.6,"fraud_Lehner, Mosciski and King",0,2019,4,15
2019-04-15 13:38:37,567868110212,home,24.35,"fraud_Wuckert, Wintheiser and Friesen",0,2019,4,15
2019-04-15 18:21:36,567868110212,health_fitness,41.56,fraud_Schroeder Group,0,2019,4,15
2019-04-15 18:48:57,567868110212,personal_care,33.47,fraud_Bins-Howell,0,2019,4,15
2019-04-15 21:08:03,567868110212,food_dining,25.77,fraud_Stiedemann Ltd,0,2019,4,15
2019-04-15 22:18:54,567868110212,home,113.94,"fraud_Crist, Jakubowski and Littel",0,2019,4,15
2019-04-16 03:08:13,567868110212,gas_transport,64.63,fraud_Rodriguez Group,0,2019,4,16
2019-04-16 15:32:07,567868110212,home,21.6,fraud_Kutch-Wilderman,0,2019,4,16
2019-04-16 21:00:40,567868110212,kids_pets,8.87,"fraud_Yost, Schamberger and Windler",0,2019,4,16
2019-04-17 08:25:21,567868110212,grocery_pos,211.8,fraud_Cartwright-Harris,0,2019,4,17
2019-04-17 09:19:56,567868110212,grocery_pos,164.08,"fraud_Goldner, Kovacek and Abbott",0,2019,4,17
2019-04-17 10:02:07,567868110212,misc_net,3.51,fraud_Hamill-Daugherty,0,2019,4,17
2019-04-17 12:51:47,567868110212,shopping_net,55.25,fraud_Auer-West,0,2019,4,17
2019-04-17 15:43:25,567868110212,entertainment,74.63,"fraud_Schaefer, Fay and Hilll",0,2019,4,17
2019-04-17 23:51:26,567868110212,kids_pets,86.46,fraud_Nolan-Williamson,0,2019,4,17
2019-04-18 17:57:16,567868110212,shopping_net,3.31,"fraud_Altenwerth, Cartwright and Koss",0,2019,4,18
2019-04-18 19:56:12,567868110212,home,65.24,fraud_O'Connell-Ullrich,0,2019,4,18
2019-04-20 01:42:54,567868110212,grocery_net,56.99,fraud_Wuckert-Walter,0,2019,4,20
2019-04-20 14:23:29,567868110212,entertainment,34.08,"fraud_Turcotte, McKenzie and Koss",0,2019,4,20
2019-04-20 15:25:31,567868110212,shopping_net,8.66,fraud_Price Inc,0,2019,4,20
2019-04-20 16:22:20,567868110212,home,55.4,fraud_Botsford PLC,0,2019,4,20
2019-04-20 17:57:49,567868110212,shopping_pos,4.69,"fraud_Swaniawski, Lowe and Robel",0,2019,4,20
2019-04-20 23:14:07,567868110212,food_dining,39.92,"fraud_Feil, Hilpert and Koss",0,2019,4,20
2019-04-21 02:42:55,567868110212,grocery_net,58.35,"fraud_Rutherford, Homenick and Bergstrom",0,2019,4,21
2019-04-21 09:04:40,567868110212,misc_pos,82.13,"fraud_Wintheiser, Dietrich and Schimmel",0,2019,4,21
2019-04-21 14:33:36,567868110212,food_dining,26.75,"fraud_Hermiston, Russel and Price",0,2019,4,21
2019-04-21 22:25:27,567868110212,home,96.29,"fraud_Bahringer, Bergnaum and Quitzon",0,2019,4,21
2019-04-21 23:42:53,567868110212,personal_care,10.24,fraud_Auer LLC,0,2019,4,21
2019-04-22 11:37:42,567868110212,grocery_pos,186.7,fraud_Pacocha-O'Reilly,0,2019,4,22
2019-04-22 12:11:34,567868110212,shopping_pos,3.02,fraud_Sawayn PLC,0,2019,4,22
2019-04-22 15:12:33,567868110212,personal_care,133.36,fraud_Labadie LLC,0,2019,4,22
2019-04-22 15:55:17,567868110212,shopping_net,163.61,"fraud_Little, Gutmann and Lynch",0,2019,4,22
2019-04-22 18:06:38,567868110212,food_dining,54.54,"fraud_Armstrong, Walter and Gottlieb",0,2019,4,22
2019-04-22 19:09:58,567868110212,shopping_pos,202.34,fraud_Conroy Ltd,0,2019,4,22
2019-04-22 21:25:48,567868110212,health_fitness,242.5,fraud_Feil-Morar,0,2019,4,22
2019-04-22 21:37:49,567868110212,home,76.91,"fraud_McDermott, Osinski and Morar",0,2019,4,22
2019-04-23 19:17:40,567868110212,home,68.84,fraud_Terry Ltd,0,2019,4,23
2019-04-23 20:40:30,567868110212,health_fitness,62.18,fraud_Rippin-VonRueden,0,2019,4,23
2019-04-23 21:55:55,567868110212,food_dining,31.17,fraud_Bahringer-Streich,0,2019,4,23
2019-04-23 23:31:06,567868110212,shopping_pos,1.04,fraud_Hermann and Sons,0,2019,4,23
2019-04-23 23:50:02,567868110212,shopping_pos,98.47,"fraud_Willms, Kris and Bergnaum",0,2019,4,23
2019-04-24 12:27:04,567868110212,health_fitness,11.14,fraud_Dare-Gibson,0,2019,4,24
2019-04-24 19:12:48,567868110212,shopping_pos,1.23,"fraud_Haley, Jewess and Bechtelar",0,2019,4,24
2019-04-25 04:03:35,567868110212,grocery_pos,198.71,fraud_Murray-Smitham,0,2019,4,25
2019-04-25 05:57:49,567868110212,grocery_pos,207.89,fraud_Bailey-Morar,0,2019,4,25
2019-04-25 19:01:10,567868110212,home,14.72,"fraud_Witting, Beer and Ernser",0,2019,4,25
2019-04-25 21:47:04,567868110212,food_dining,12.67,fraud_Schuppe-Schuppe,0,2019,4,25
2019-04-25 22:54:11,567868110212,travel,52.71,fraud_Goyette-Herzog,0,2019,4,25
2019-04-26 14:29:41,567868110212,kids_pets,88.71,fraud_Gleason and Sons,0,2019,4,26
2019-04-26 15:49:51,567868110212,home,116.75,fraud_Kutch-Wilderman,0,2019,4,26
2019-04-27 20:28:55,567868110212,food_dining,26.55,"fraud_Hermiston, Russel and Price",0,2019,4,27
2019-04-28 10:21:41,567868110212,grocery_net,77.34,fraud_Smitham-Boehm,0,2019,4,28
2019-04-28 16:37:58,567868110212,shopping_net,5.97,fraud_Gleason-Macejkovic,0,2019,4,28
2019-04-28 19:38:14,567868110212,home,66.44,"fraud_Witting, Beer and Ernser",0,2019,4,28
2019-04-28 19:43:02,567868110212,shopping_pos,231.06,fraud_Mohr Inc,0,2019,4,28
2019-04-28 20:47:39,567868110212,shopping_pos,6.81,"fraud_Weimann, Kuhic and Beahan",0,2019,4,28
2019-04-28 21:28:12,567868110212,entertainment,15.83,fraud_Thiel-Thiel,0,2019,4,28
2019-04-29 03:56:26,567868110212,grocery_net,61.85,fraud_Spinka-Welch,0,2019,4,29
2019-04-29 04:30:06,567868110212,grocery_pos,181.82,fraud_Padberg-Welch,0,2019,4,29
2019-04-29 10:08:56,567868110212,misc_pos,93.2,fraud_Hermann-Gaylord,0,2019,4,29
2019-04-29 10:19:21,567868110212,grocery_pos,212.04,fraud_Cartwright-Harris,0,2019,4,29
2019-04-29 13:44:27,567868110212,personal_care,24.45,fraud_Kozey-Kuhlman,0,2019,4,29
2019-04-29 16:51:12,567868110212,food_dining,53.53,fraud_Bechtelar-Rippin,0,2019,4,29
2019-04-29 19:21:52,567868110212,home,22.59,"fraud_Prosacco, Kreiger and Kovacek",0,2019,4,29
2019-04-29 21:33:28,567868110212,food_dining,27.26,fraud_Kuhn Group,0,2019,4,29
2019-04-29 23:40:03,567868110212,shopping_net,2.78,fraud_Kerluke-Abshire,0,2019,4,29
2019-04-30 01:35:58,567868110212,gas_transport,68.66,"fraud_Schaefer, Maggio and Daugherty",0,2019,4,30
2019-04-30 05:46:56,567868110212,grocery_net,49.28,fraud_Morar Inc,0,2019,4,30
2019-04-30 12:50:15,567868110212,health_fitness,80.12,"fraud_Turcotte, Batz and Buckridge",0,2019,4,30
2019-04-30 13:44:19,567868110212,travel,8.89,fraud_Corwin-Romaguera,0,2019,4,30
2019-05-01 05:32:25,567868110212,grocery_net,40.98,fraud_Collier Inc,0,2019,5,1
2019-05-01 15:19:06,567868110212,food_dining,199.41,fraud_Haag-Blanda,0,2019,5,1
2019-05-02 11:16:52,567868110212,misc_pos,239.46,fraud_Gislason Group,0,2019,5,2
2019-05-02 12:22:23,567868110212,entertainment,92.14,"fraud_Larkin, Stracke and Greenfelder",0,2019,5,2
2019-05-02 18:13:14,567868110212,shopping_pos,1.19,"fraud_Weimann, Kuhic and Beahan",0,2019,5,2
2019-05-02 19:18:10,567868110212,kids_pets,132.02,fraud_Lubowitz-Walter,0,2019,5,2
2019-05-02 21:02:28,567868110212,personal_care,21.16,fraud_Watsica LLC,0,2019,5,2
2019-05-03 00:46:13,567868110212,misc_pos,5.87,fraud_Dickinson-Rempel,0,2019,5,3
2019-05-03 23:52:08,567868110212,personal_care,58.29,fraud_Shanahan-Lehner,0,2019,5,3
2019-05-03 23:57:35,567868110212,entertainment,65.28,fraud_Cummerata-Hilpert,0,2019,5,3
2019-05-04 02:47:08,567868110212,misc_pos,36.62,"fraud_Cremin, Hamill and Reichel",0,2019,5,4
2019-05-04 12:13:29,567868110212,shopping_pos,2.7,fraud_Jacobi and Sons,0,2019,5,4
2019-05-04 22:29:55,567868110212,entertainment,29.59,"fraud_Turcotte, McKenzie and Koss",0,2019,5,4
2019-05-05 02:06:12,567868110212,grocery_net,89.14,fraud_McCullough Group,0,2019,5,5
2019-05-05 02:36:56,567868110212,misc_pos,12.51,fraud_Williamson LLC,0,2019,5,5
2019-05-05 09:11:21,567868110212,misc_pos,48.53,"fraud_Cremin, Hamill and Reichel",0,2019,5,5
2019-05-05 12:45:10,567868110212,health_fitness,31.13,"fraud_Hermiston, Pacocha and Smith",0,2019,5,5
2019-05-05 14:34:45,567868110212,personal_care,1.23,fraud_Monahan-Morar,0,2019,5,5
2019-05-05 14:58:20,567868110212,shopping_pos,5.22,"fraud_Willms, Kris and Bergnaum",0,2019,5,5
2019-05-05 19:14:14,567868110212,home,18.11,fraud_Skiles LLC,0,2019,5,5
2019-05-05 20:34:50,567868110212,shopping_pos,465.02,fraud_Pfeffer and Sons,0,2019,5,5
2019-05-06 02:27:35,567868110212,gas_transport,69.63,"fraud_Eichmann, Bogan and Rodriguez",0,2019,5,6
2019-05-06 04:24:47,567868110212,grocery_net,86.45,fraud_Murray Ltd,0,2019,5,6
2019-05-06 09:22:09,567868110212,grocery_pos,190.17,fraud_Pacocha-O'Reilly,0,2019,5,6
2019-05-06 17:34:51,567868110212,kids_pets,3.34,fraud_Schoen-Quigley,0,2019,5,6
2019-05-06 17:59:26,567868110212,travel,9.96,"fraud_Monahan, Hermann and Johns",0,2019,5,6
2019-05-06 18:17:17,567868110212,health_fitness,1.38,fraud_Roob-Okuneva,0,2019,5,6
2019-05-06 22:13:56,567868110212,personal_care,4.55,fraud_Homenick LLC,0,2019,5,6
2019-05-06 23:01:37,567868110212,food_dining,49.49,fraud_Zboncak Ltd,0,2019,5,6
2019-05-07 07:20:23,567868110212,misc_pos,34.91,fraud_Bruen-Yost,0,2019,5,7
2019-05-07 16:11:26,567868110212,home,106.41,"fraud_Cole, Hills and Jewess",0,2019,5,7
2019-05-07 19:48:37,567868110212,food_dining,11.64,fraud_Abernathy and Sons,0,2019,5,7
2019-05-08 01:09:08,567868110212,grocery_pos,190.19,"fraud_Schumm, Bauch and Ondricka",0,2019,5,8
2019-05-08 02:06:57,567868110212,grocery_pos,198.93,fraud_Kunze Inc,0,2019,5,8
